fish,stage,day,mean_y,median_y,std_y,mean_μ_μ_y,median_μ_μ_y,mean_μ_μ_hdi_3,median_μ_μ_hdi_3,mean_μ_μ_hdi_97,median_μ_μ_hdi_97,mean_σ_μ_y,median_σ_μ_y,mean_σ_μ_hdi_3,median_σ_μ_hdi_3,mean_σ_μ_hdi_97,median_σ_μ_hdi_97,mean_μ_y,median_μ_y,mean_μ_hdi_3,median_μ_hdi_3,mean_μ_hdi_97,median_μ_hdi_97,mean_ppc_y,median_ppc_y,mean_ppc_hdi_3,median_ppc_hdi_3,mean_ppc_hdi_97,median_ppc_hdi_97,plotday,μ_hdi_3_gamma_medians,μ_hdi_97_gamma_medians,μ_hdi_3_gamma_means,μ_hdi_97_gamma_means,y_gamma_means,y_gamma_medians
9.0,ReRotation,8.0,4.028986623597135,3.0034442644959323,2.6758562992238817,2.6999999999999997,2.71,2.312,2.326,3.1199999999999997,3.136,0.38400000000000006,0.391,0.09933333333333333,0.103,0.6796666666666665,0.691,2.7626666666666666,2.7605,1.8953333333333333,1.8895,3.6181666666666668,3.6145,4.428333333333334,4.2865,0.3215,0.305,9.8225,9.505500000000001,58,2.3290349358676736,3.2331339426385717,2.3148401099039337,3.2145438309765035,4.926080596277346,4.0598785643424335
9.0,ReRotation,9.0,4.09631770356255,3.8643489992809785,1.6051400857081597,2.672333333333333,2.68,2.2726666666666664,2.284,3.082666666666667,3.088,0.36466666666666664,0.37,0.09400000000000001,0.092,0.652,0.657,2.7423333333333333,2.7395,1.9100000000000001,1.917,3.579,3.569,4.401833333333333,4.323,0.29683333333333334,0.3235,9.778666666666666,9.5765,59,2.286466642366702,3.1774253782522073,2.275254340843375,3.1709286926343982,4.467037519384216,4.252415822353576
9.0,ReRotation,10.0,3.253639733420817,3.0381963909538916,0.7616377407854191,2.6506666666666665,2.657,2.2246666666666663,2.25,3.0546666666666664,3.072,0.3496666666666666,0.354,0.09700000000000002,0.098,0.6373333333333333,0.642,2.7086666666666663,2.703,1.902,1.9020000000000001,3.501,3.504,4.239999999999999,4.197,0.32216666666666666,0.33299999999999996,9.365333333333334,9.379999999999999,60,2.252840410767482,3.157950676356717,2.227481082985509,3.1398634514603163,3.366784309299061,3.158560082011205
9.0,ReRotation,11.0,4.404786877952026,3.8255594849640566,2.204836818705057,2.6326666666666667,2.638,2.1736666666666666,2.174,3.0273333333333334,3.02,0.3373333333333333,0.341,0.09300000000000001,0.095,0.6226666666666666,0.628,2.688333333333333,2.6895,1.8711666666666666,1.861,3.4845,3.5025,4.4286666666666665,4.354,0.24816666666666667,0.24,9.801833333333333,9.6105,61,2.1767624471017446,3.1036901522915827,2.176314632373338,3.1094750275772296,5.017412258423857,4.500769146112107
9.0,ReRotation,12.0,2.788507699890161,2.5874953207254228,0.5503782919453188,2.6176666666666666,2.622,2.172333333333333,2.173,3.046333333333333,3.042,0.3273333333333333,0.33,0.08466666666666667,0.089,0.605,0.612,2.655333333333333,2.6525,1.8846666666666667,1.8745,3.4305,3.4345,4.176833333333334,4.161,0.3035,0.307,9.248666666666667,9.183499999999999,62,2.1754261846739493,3.121094012219364,2.174530021851332,3.123587641614812,2.8583829588683223,2.6623913164432116
9.0,ReRotation,13.0,2.9519023320938658,2.492350647852727,1.027016721488461,2.6053333333333333,2.609,2.163,2.171,3.052,3.055,0.3196666666666667,0.322,0.07533333333333332,0.076,0.5883333333333333,0.591,2.6428333333333334,2.6405,1.8826666666666665,1.887,3.400166666666667,3.3735,4.2055,4.161,0.2748333333333333,0.306,9.201166666666667,9.086500000000001,63,2.172771579289831,3.1286404918534747,2.1647470942089893,3.125066033809805,3.1673228907074003,2.739111681432721
9.0,ReRotation,14.0,2.5780266285161697,2.401622875645078,0.5632409625003927,2.595,2.598,2.142,2.147,3.0476666666666667,3.046,0.313,0.315,0.07466666666666666,0.074,0.5823333333333333,0.583,2.622333333333333,2.6155,1.8665,1.858,3.3571666666666666,3.3339999999999996,4.122,4.109,0.30283333333333334,0.3365,9.051333333333334,9.0175,64,2.1486984015911514,3.117921797534835,2.1437331320410653,3.119392599052243,2.6565853488470275,2.4854366876523404
9.0,ReRotation,15.0,2.3797019881794617,2.2707788110401586,0.21816311164834123,3.1658,2.589,2.2988,2.132,3.9906000000000006,3.051,1.2706,0.309,0.5555999999999999,0.076,2.073,0.581,2.931,2.614,1.5058,1.822,4.332800000000001,3.373,4.439,4.155,0.261,0.261,9.6068,8.943,65,2.133803907321544,3.122335246517982,2.3837615541884083,4.581928606111021,2.3929286601870148,2.284629114714459
10.0,Baseline,1.0,5.030038991074941,5.703071870361542,1.8559666386751839,4.0056666666666665,4.031,2.5716666666666668,2.549,5.303,5.4,2.6493333333333333,2.713,1.2436666666666667,1.275,4.152666666666667,4.311,4.6241666666666665,4.9465,1.5250000000000001,1.6495,7.632000000000001,8.114,5.996833333333334,6.18,0.6778333333333334,0.7264999999999999,11.839833333333333,11.808,1,2.9030839460879467,7.007231534021194,2.9087516157659445,6.834975138945243,5.438510294621831,6.071259108575374
10.0,Baseline,2.0,7.045808326311877,4.629712909934712,5.562122660529877,3.9326666666666665,3.955,2.669333333333333,2.617,5.066666666666666,5.109,2.4666666666666663,2.522,1.157,1.181,3.7119999999999997,3.836,5.0495,4.4105,1.4516666666666669,1.5095,8.947000000000001,7.294499999999999,6.5809999999999995,5.747999999999999,0.5835,0.5905,13.019166666666665,11.6335,2,2.9211652015531673,6.491353038878198,2.958368567120569,6.385748056859059,9.106847907139704,7.1407890350471765
10.0,Baseline,3.0,7.69417832509794,7.748689794714792,2.387706034204925,3.8683333333333336,3.888,2.7993333333333332,2.774,4.921666666666667,4.982,2.3076666666666665,2.356,1.102,1.109,3.3866666666666667,3.464,5.589833333333334,5.627000000000001,1.8998333333333335,2.016,9.247666666666666,9.2545,6.925333333333334,6.9239999999999995,0.9408333333333333,0.9185,13.006833333333333,12.821,3,3.034221680282024,6.1758829060504095,3.054783039240133,6.081681454896933,8.149130486002385,8.20090475231735
10.0,Baseline,4.0,5.816362679681164,6.21625553336504,3.1102966259469778,3.8113333333333337,3.829,2.8586666666666667,2.85,4.743333333333333,4.801,2.1683333333333334,2.211,1.07,1.088,3.1633333333333336,3.232,4.718833333333333,5.0145,1.6204999999999998,1.783,7.846333333333333,8.1345,6.122666666666667,6.3155,0.6156666666666667,0.659,12.0085,12.044,4,3.0961097470618753,5.893508602496039,3.0969004376553033,5.806537377674355,6.721684298918612,7.080213607658717
10.0,Baseline,5.0,6.383052773747944,6.554387510153423,3.891560203868709,3.76,3.776,2.8746666666666663,2.876,4.565333333333334,4.628,2.0453333333333332,2.083,1.0170000000000001,1.034,2.9716666666666662,3.026,4.716333333333333,4.8025,1.6159999999999999,1.6045,8.070333333333332,8.144,6.1801666666666675,6.2045,0.5623333333333334,0.48250000000000004,12.161666666666667,11.9905,5,3.0988144899913164,5.632774677990491,3.090943204120271,5.549332792448817,7.619451752813677,7.769720763947763
10.0,Baseline,6.0,4.223462151724102,3.1669405721750663,2.2651396080023334,3.7136666666666667,3.728,2.904,2.872,4.423000000000001,4.44,1.9366666666666668,1.97,0.968,0.983,2.823,2.863,3.9916666666666667,3.636,1.4885,1.3795,6.5285,6.0115,5.409666666666666,5.035,0.36316666666666664,0.33999999999999997,10.983666666666666,10.7005,6,3.0754129015942837,5.382488176739397,3.099939824312945,5.346396476105647,4.884121993392318,3.960748389720682
10.0,Baseline,7.0,7.011168351111125,6.545926042887077,3.3874557817857838,3.672333333333333,3.685,2.9763333333333333,2.968,4.3613333333333335,4.389,1.8403333333333334,1.87,0.9133333333333332,0.938,2.6999999999999997,2.743,4.803999999999999,4.856999999999999,1.6728333333333332,1.75,8.095333333333334,7.987,6.299666666666667,6.2235,0.6691666666666666,0.7345,12.280499999999998,11.9,7,3.1495243198641556,5.274405664347408,3.148698024282023,5.2276186081959795,7.92868487505889,7.509617542368367
10.0,Baseline,8.0,7.397616238213428,7.329519954643363,2.8758716148091708,3.635333333333333,3.647,3.0,2.993,4.284,4.306,1.7543333333333333,1.781,0.8473333333333333,0.864,2.584,2.614,4.882833333333333,4.999499999999999,1.7673333333333332,1.817,8.183333333333334,8.124,6.398333333333333,6.4399999999999995,0.7333333333333334,0.718,12.5195,12.367,8,3.1476749870127967,5.134207135666466,3.1488324703689945,5.09930988400182,8.057654033022924,7.994422520167633
10.0,Baseline,9.0,6.819501429025537,6.388693929133703,2.4558125647844884,3.6013333333333333,3.612,3.003,3.014,4.210999999999999,4.24,1.6770000000000003,1.701,0.8086666666666668,0.814,2.5076666666666667,2.524,4.676666666666667,4.672499999999999,1.8126666666666669,1.846,7.7651666666666666,7.569500000000001,6.117166666666667,6.0145,0.6018333333333333,0.6365000000000001,11.800333333333333,11.609,9,3.1514583409278187,5.029587540880108,3.1392061573236636,4.9956678601018485,7.349407590963868,6.947284194886857
10.0,Baseline,10.0,6.987908763689006,7.395282612633787,2.110280875116558,3.5706666666666664,3.58,2.9766666666666666,2.981,4.136,4.153,1.6076666666666668,1.629,0.7823333333333333,0.798,2.455,2.475,4.657666666666667,4.8134999999999994,1.8778333333333332,1.928,7.753833333333334,8.022,6.147666666666667,6.304,0.6648333333333333,0.7,12.008833333333333,12.2075,10,3.1147069869548503,4.927828732968258,3.1056302969814538,4.902556619754583,7.38072526939822,7.769283218895239
10.0,Baseline,11.0,4.483662078232006,2.8912523961306364,3.2270628921492963,3.543333333333333,3.552,2.955666666666667,2.968,4.082,4.102,1.546,1.565,0.745,0.751,2.404,2.415,3.824666666666667,3.4565,1.4935,1.4224999999999999,6.258166666666667,5.426,5.369,4.9075,0.44083333333333335,0.402,10.999166666666667,10.5655,11,3.0876770042975528,4.852039266101177,3.0739780438077586,4.82878099694649,5.618705713273564,4.30487788667857
10.0,Baseline,12.0,3.7455665098844775,2.2999168133253542,3.3146119010567636,3.518333333333333,3.526,2.937,2.931,4.045333333333333,4.042,1.4906666666666666,1.508,0.7106666666666667,0.733,2.356,2.382,3.560166666666667,3.2215,1.4755,1.432,5.831833333333333,5.172000000000001,5.147166666666667,4.808,0.5093333333333333,0.4425,10.963166666666666,10.456,12,3.0465883063008428,4.782264628638403,3.045787396669236,4.7718500809501005,5.04975314285517,3.900174654165319
10.0,Baseline,13.0,4.264851874248698,3.5750588831629617,2.147891229926163,3.4956666666666667,3.503,2.9323333333333337,2.949,4.033333333333333,4.052,1.4403333333333332,1.456,0.6443333333333333,0.666,2.281,2.304,3.8089999999999997,3.6505,1.5946666666666667,1.6139999999999999,6.079166666666667,5.762499999999999,5.279333333333334,5.092499999999999,0.5355,0.585,10.828833333333334,10.5015,13,3.04475545032986,4.751246277560496,3.0226770414618462,4.72309025959758,4.864266076114515,4.251034239369364
10.0,Baseline,14.0,7.657652631695892,7.341831381340491,3.305834345609777,3.4743333333333335,3.481,2.905,2.899,4.002,3.996,1.3946666666666667,1.409,0.59,0.601,2.220333333333333,2.235,4.399166666666667,4.5575,1.8404999999999998,1.9329999999999998,7.612166666666667,7.6375,6.079000000000001,6.112,0.665,0.6475,12.3225,12.147,14,2.9788658648866457,4.666825325334188,2.9819248677924284,4.664786045959198,8.480969161160079,8.191821152095756
10.0,Baseline,15.0,4.739311935331026,2.645442749285735,3.764653191447137,3.4525,3.4524999999999997,2.9095,2.9095,4.008500000000001,4.0085,1.3465,1.3465,0.5545,0.5545,2.175,2.175,3.7116666666666664,3.3280000000000003,1.5756666666666668,1.55,6.044999999999999,5.1975,5.3285,4.8255,0.4868333333333334,0.479,11.169833333333335,10.5655,15,2.977632861929602,4.64796938211872,2.977632861929602,4.647969382118719,6.139039973615398,4.455111019983793
10.0,Baseline,16.0,4.518439630406681,3.0961152284059743,2.98491559587016,3.4354999999999998,3.4355,2.8835,2.8835,3.988,3.988,1.3095,1.3094999999999999,0.529,0.529,2.1475,2.1475,3.7168333333333337,3.449,1.6609999999999998,1.67,5.925666666666667,5.361000000000001,5.223,4.846500000000001,0.4731666666666667,0.486,10.726999999999999,10.3235,16,2.9462163950696802,4.616093757806095,2.9462163950696802,4.616093757806095,5.515871550240654,4.320768055414519
10.0,Baseline,17.0,5.978617727394085,4.85785406010856,3.6184723761023734,3.4194999999999998,3.4195,2.853,2.853,3.9675,3.9675000000000002,1.276,1.276,0.506,0.506,2.1235000000000004,2.1235,3.9435000000000002,3.9284999999999997,1.7596666666666667,1.7425000000000002,6.3565000000000005,6.198,5.523666666666667,5.314500000000001,0.48900000000000005,0.5255,11.252333333333333,10.7395,17,2.9111078838105264,4.585971307626755,2.9111078838105264,4.585971307626752,7.122850148564108,6.155937040428093
10.0,Baseline,18.0,5.322541824468016,4.208008773777175,3.5898273191502232,3.405,3.4050000000000002,2.824,2.824,3.9505,3.9505,1.2455,1.2455,0.47100000000000003,0.471,2.0845,2.0845000000000002,3.8001666666666662,3.761,1.681,1.678,5.987333333333333,5.7265,5.308666666666666,5.1,0.4911666666666667,0.502,10.928666666666667,10.305499999999999,18,2.875029642096301,4.551642653103786,2.8750296420963006,4.551642653103789,6.537387755630956,5.594276797984283
10.0,Baseline,19.0,5.737553374948469,3.9157555714327743,3.2202835373314382,3.392,3.3920000000000003,2.7914999999999996,2.7915,3.9314999999999998,3.9314999999999998,1.2180000000000002,1.218,0.43649999999999994,0.4365,2.05,2.05,3.874166666666667,3.6645000000000003,1.7089999999999999,1.742,6.210333333333334,5.5695,5.428999999999999,5.042,0.449,0.4585,11.183833333333332,10.534500000000001,19,2.8359726391815836,4.517813025651493,2.8359726391815827,4.517813025651493,6.7063857962358355,5.135637637832482
10.0,Baseline,20.0,5.847747487554636,3.963655788510967,3.9658415477237754,3.3800000000000003,3.38,2.7709999999999995,2.771,3.9250000000000003,3.925,1.193,1.193,0.419,0.419,2.037,2.037,3.8078333333333334,3.643,1.6011666666666666,1.5955,6.136333333333333,5.585,5.424833333333333,5.022,0.4931666666666667,0.5085,11.336166666666665,10.539,20,2.812340750585628,4.505674788131443,2.8123407505856277,4.505674788131444,7.194322050018649,5.619184851520731
10.0,Baseline,21.0,6.302840635099275,3.339053976724829,5.1574495655741055,3.3689999999999998,3.3689999999999998,2.7605,2.7605,3.9285,3.9285,1.1695,1.1695,0.39949999999999997,0.39949999999999997,2.0189999999999997,2.019,3.698333333333333,3.4690000000000003,1.5866666666666667,1.5514999999999999,6.022833333333334,5.356999999999999,5.459500000000001,4.859500000000001,0.46399999999999997,0.482,11.620166666666668,10.216000000000001,21,2.798291355563714,4.500100275449917,2.798291355563714,4.500100275449919,8.251331384136307,5.886760495599172
10.0,Baseline,22.0,4.993586322408553,3.621020756710953,3.007475109892562,3.359,3.359,2.746,2.746,3.9250000000000003,3.925,1.148,1.148,0.3785,0.3785,2.0005,2.0004999999999997,3.6961666666666666,3.5454999999999997,1.6776666666666664,1.6644999999999999,5.805833333333333,5.41,5.252666666666666,4.881,0.4741666666666666,0.4975,10.793833333333334,10.163,22,2.780162655679704,4.488043153637076,2.780162655679704,4.488043153637076,5.941587010625068,4.7662667565906
10.0,Baseline,23.0,6.690076097476603,6.192482207503208,4.164476722655046,3.3495000000000004,3.3495,2.7345,2.7345,3.924,3.924,1.1285,1.1284999999999998,0.3695,0.3695,1.995,1.995,3.8273333333333333,3.87,1.6743333333333332,1.705,6.3068333333333335,6.221500000000001,5.5575,5.468500000000001,0.48666666666666664,0.487,11.561833333333333,11.2385,23,2.767216505224294,4.484501550592681,2.767216505224294,4.484501550592681,8.030916729023449,7.599321446540788
10.0,Baseline,24.0,4.3241852658411775,3.1884101850299142,2.461781558364733,3.3405,3.3405,2.7225,2.7225,3.9305,3.9305,1.1105,1.1105,0.361,0.361,1.9855,1.9855,3.5811666666666664,3.4115,1.6696666666666669,1.6545,5.608333333333333,5.1675,5.108,4.875,0.4925,0.481,10.640333333333333,10.2865,24,2.753885792811416,4.485790468632864,2.753885792811416,4.485790468632864,5.071930033684872,4.0895411916674345
10.0,Baseline,25.0,4.63820264611105,5.646871255683413,2.0397317043421785,4.1272,3.336,3.0822000000000003,2.713,5.208,3.932,1.6488,1.102,0.575,0.353,2.8856,1.976,4.3524,4.057,2.0848,1.829,6.7988,6.637,5.672,5.593,0.7821999999999999,0.726,11.291999999999998,11.53,25,2.743133379654009,4.482598548144702,3.151450989239189,6.0685982206798625,5.153400410731909,6.088092638787071
10.0,Rotation,1.0,6.835001771518694,6.200648655582095,3.660360513879375,5.189,5.314,3.6323333333333334,3.636,6.847666666666666,7.122,2.356666666666667,2.469,0.8930000000000001,0.908,4.001333333333333,4.25,5.931,5.671,2.515333333333333,2.6085000000000003,9.391666666666667,8.7515,7.196333333333333,6.7940000000000005,1.439,1.335,13.464333333333334,12.5365,26,3.7789992422578993,8.453660487493588,3.771005502632405,8.084258678259864,7.901509193154876,7.339469650134911
10.0,Rotation,2.0,8.282121020548255,8.337993245990289,4.5111203574562335,4.842,4.939,3.6156666666666664,3.625,6.11,6.299,2.0473333333333334,2.132,0.8413333333333334,0.863,3.3516666666666666,3.504,5.8870000000000005,6.2015,2.4964999999999997,2.5545,9.6145,9.6295,7.218166666666666,7.381,1.1616666666666666,1.0905,13.682666666666668,13.588000000000001,27,3.7551784877333247,7.3468517511736415,3.7399723377220475,7.102812309764326,9.611922951777784,9.661673711503386
10.0,Rotation,3.0,7.875690671094361,6.28525631261502,3.5828814570234035,4.571,4.648,3.5813333333333333,3.597,5.603666666666666,5.732,1.812,1.878,0.7680000000000001,0.798,2.9339999999999997,3.047,5.629333333333332,5.366,2.4265,2.4055,9.017666666666667,8.05,6.950833333333333,6.541,1.1438333333333333,1.1844999999999999,13.055166666666667,12.249500000000001,28,3.709878389171386,6.615249995671981,3.686630684495349,6.445236223230167,8.804034932081002,7.374471465330049
10.0,Rotation,4.0,5.697452447861245,5.73707516924644,1.690822856992344,4.3549999999999995,4.417,3.5176666666666665,3.55,5.241333333333333,5.347,1.6276666666666666,1.68,0.6716666666666665,0.708,2.615666666666667,2.708,4.8821666666666665,4.93,2.321333333333333,2.392,7.444166666666667,7.425,6.150833333333334,6.125,0.9051666666666666,0.9565,11.732,11.5395,29,3.6407615311238057,6.105739913668945,3.600341394410937,5.966542383684228,6.007491853761035,6.045262093282851
10.0,Rotation,5.0,6.839293965375241,6.468445809779838,4.2709859261785,4.180666666666666,4.231,3.417666666666667,3.453,4.947333333333334,5.03,1.4809999999999999,1.523,0.596,0.599,2.4003333333333337,2.431,4.684333333333334,4.7155000000000005,2.060166666666667,2.133,7.642833333333333,7.424,6.269333333333333,6.21,0.6428333333333334,0.6545000000000001,12.401833333333334,12.031,30,3.5203626656901035,5.688601052866268,3.4850266267944874,5.599459127188687,8.21722241417964,7.895193287227281
10.0,Rotation,6.0,7.977013214243478,6.093534541861049,5.933252200905661,4.038666666666667,4.08,3.328666666666667,3.347,4.733,4.782,1.3630000000000002,1.397,0.5613333333333334,0.59,2.280333333333333,2.339,4.547833333333333,4.638,2.095333333333333,2.132,7.270666666666666,7.152,6.2525,5.9705,0.7056666666666667,0.7155,12.584166666666667,11.559000000000001,31,3.4143645500003,5.42120331823275,3.3901242092389317,5.349382348326566,10.103744348721898,8.539240325879494
10.0,Rotation,7.0,5.634847083934858,5.520986392986494,2.4978809378028037,3.921666666666667,3.956,3.2656666666666667,3.292,4.594666666666666,4.635,1.2670000000000001,1.295,0.47933333333333333,0.504,2.1176666666666666,2.163,4.348,4.4399999999999995,2.2981666666666665,2.3360000000000003,6.7573333333333325,6.6705000000000005,5.7375,5.763999999999999,0.7543333333333333,0.6705,11.3025,11.2075,32,3.3423224007412444,5.20614965361066,3.3116300597821904,5.148717351632206,6.269586044468525,6.165544454348235
10.0,Rotation,8.0,5.178476928244371,4.627871192643047,2.830066495566551,3.8243333333333336,3.853,3.183666666666667,3.213,4.4750000000000005,4.514,1.188,1.211,0.4346666666666667,0.43,2.0123333333333338,2.027,4.1241666666666665,4.1365,2.116,2.112,6.265333333333333,6.091,5.54,5.4115,0.6845,0.744,10.991166666666667,10.6085,33,3.2507208363553173,5.034112352353973,3.2225397107317524,4.991898076306552,6.014643532028965,5.528779774100365
10.0,Rotation,9.0,5.784455023135535,5.768426078482629,2.6809992552219764,3.7426666666666666,3.767,3.103666666666667,3.125,4.373666666666667,4.397,1.1226666666666667,1.142,0.43166666666666664,0.444,1.9560000000000002,1.983,4.147333333333333,4.234,2.126333333333333,2.1765,6.441333333333333,6.502,5.658166666666666,5.629,0.6171666666666668,0.5700000000000001,11.397666666666666,10.994,34,3.1662632379938107,4.907472675470387,3.142967773192473,4.874026362924676,6.488809753412663,6.47422927389053
10.0,Rotation,10.0,3.951941579935214,3.1111237462291337,2.1779601529432506,3.673666666666667,3.694,3.0340000000000003,3.061,4.304333333333333,4.327,1.068,1.084,0.39199999999999996,0.407,1.877,1.902,3.7733333333333334,3.649,1.9586666666666666,1.8944999999999999,5.610833333333333,5.4215,5.202166666666667,5.02,0.5358333333333333,0.479,10.671999999999999,10.347999999999999,35,3.096479160069476,4.807241925056452,3.067235306841521,4.775400440292927,4.599133485338041,3.8648073435853565
10.0,Rotation,11.0,4.3499642167748105,4.7755547236087725,1.258489513011972,3.6153333333333335,3.633,2.969333333333333,2.98,4.261333333333334,4.259,1.0223333333333333,1.036,0.35200000000000004,0.362,1.8069999999999997,1.827,3.8533333333333335,3.9539999999999997,2.079833333333333,2.1365,5.751333333333334,5.8825,5.240166666666667,5.281000000000001,0.6093333333333334,0.567,10.593666666666666,10.561499999999999,36,3.0089083775246817,4.711811936261723,2.9967827764064348,4.705234063377563,4.575693613806565,4.983504789337753
10.0,Rotation,12.0,3.943459108488067,2.786785515373455,2.7707404497595123,3.5653333333333332,3.58,2.9293333333333336,2.948,4.257333333333333,4.266,0.9833333333333334,0.995,0.3273333333333333,0.332,1.7556666666666665,1.767,3.6216666666666666,3.4855,1.9011666666666667,1.9209999999999998,5.392833333333333,5.138999999999999,5.1145000000000005,4.9125,0.5341666666666667,0.517,10.6885,10.273,37,2.9726269764341753,4.692267826953635,2.953429827629492,4.679420910279542,4.904347052358221,3.940055780966565
10.0,Rotation,13.0,4.6025441465338846,4.58687414475493,1.8923125400291074,3.5229999999999997,3.536,2.8503333333333334,2.892,4.207666666666667,4.24,0.9500000000000001,0.96,0.32033333333333336,0.318,1.7273333333333334,1.733,3.7731666666666666,3.8369999999999997,1.9351666666666667,1.8780000000000001,5.575,5.6,5.2459999999999996,5.182499999999999,0.5736666666666667,0.5945,10.647166666666667,10.518,38,2.9150440605615153,4.6537538615928025,2.8740466566255107,4.621478760019386,5.056416907157308,5.041953230614819
10.0,Rotation,14.0,5.821789270095916,6.171010878174016,3.1595390766296325,3.486,3.497,2.764,2.767,4.148666666666666,4.143,0.9216666666666667,0.93,0.3113333333333333,0.325,1.6989999999999998,1.716,3.781333333333334,3.9050000000000002,1.9525,1.9435,5.794666666666667,5.9465,5.414666666666666,5.4125,0.49300000000000005,0.4895,11.162166666666666,11.16,39,2.7921170576770367,4.556954800564836,2.787097968502275,4.554924542253693,6.750853872468745,7.063124221598166
10.0,Rotation,15.0,3.4093549683717708,2.71439703871666,1.9086483169348545,3.058,3.464,2.194,2.758,3.939333333333334,4.16,0.9413333333333332,0.905,0.25666666666666665,0.284,1.765,1.665,3.2005,3.387,1.506,1.836,4.934166666666667,4.926,4.723333333333334,4.823,0.4275,0.5335000000000001,10.131,10.161999999999999,40,2.7772997554694743,4.551035692918767,2.2137586891867724,4.391458843049575,3.982585186170225,3.376613634941262
10.0,Washout,1.0,3.6502898542811244,2.8121284358021845,2.5693101545871233,2.2703333333333333,2.246,1.1996666666666667,1.066,3.3976666666666673,3.498,0.9593333333333334,1.014,0.20733333333333334,0.202,1.8066666666666666,1.965,2.5996666666666663,2.545,0.7656666666666666,0.7335,4.480833333333333,4.1795,4.349666666666667,4.176,0.11633333333333333,0.0635,9.810666666666668,9.574,41,1.0906873827786605,4.089520957688765,1.2229008027853674,3.921484265447006,4.542255994479509,3.8392776036155687
10.0,Washout,2.0,3.694007929091398,3.3146571533991755,1.6021734728134718,2.3379999999999996,2.319,1.5263333333333335,1.467,3.1483333333333334,3.197,0.8186666666666667,0.85,0.21533333333333335,0.218,1.4329999999999998,1.49,2.6393333333333335,2.63,1.0113333333333332,1.0055,4.279833333333333,4.285,4.303999999999999,4.2695,0.16133333333333333,0.1755,9.502333333333333,9.442,42,1.4881533143835393,3.5900643421560203,1.5462095296807163,3.5197730800126825,4.094451486404759,3.7487535753898236
10.0,Washout,3.0,3.0346980256765868,2.434715942815569,1.410095318511673,2.3916666666666666,2.376,1.7009999999999998,1.645,3.048666666666667,3.051,0.7343333333333333,0.756,0.20433333333333334,0.21,1.2816666666666665,1.319,2.5740000000000003,2.52,1.188,1.1945000000000001,4.039000000000001,3.9210000000000003,4.1925,4.1,0.20266666666666666,0.20400000000000001,9.366833333333334,9.1695,43,1.6625984742563478,3.379852951482515,1.7171409393400971,3.3614292245057924,3.4058542010943738,2.867944222911729
10.0,Washout,4.0,3.778576439117455,3.834740681060675,1.2681170173289846,2.436,2.423,1.8310000000000002,1.813,3.0346666666666664,3.044,0.6753333333333332,0.691,0.17600000000000002,0.193,1.1753333333333333,1.207,2.6635,2.6985,1.3178333333333334,1.3465,4.1098333333333334,4.152,4.341166666666667,4.312,0.24350000000000002,0.254,9.5035,9.488499999999998,44,1.8265496714836071,3.3253911555674898,1.8421790444214878,3.303612509288954,4.0367280933183505,4.0897238813215955
10.0,Washout,5.0,2.621278790804898,2.397760211254555,0.5348618426164394,2.4730000000000003,2.462,1.893,1.867,3.031333333333333,3.016,0.6316666666666667,0.644,0.13966666666666666,0.142,1.0966666666666667,1.112,2.5855,2.5605,1.3553333333333333,1.346,3.7993333333333332,3.7615,4.141666666666667,4.1370000000000005,0.22183333333333333,0.2565,9.245166666666668,9.2755,45,1.8741601821009242,3.2605865294854253,1.8998338910100523,3.2688583984449835,2.6913168256457314,2.4737970375681595
10.0,Washout,6.0,2.518708952664297,2.473230040330635,0.23760863751678885,2.5046666666666666,2.495,1.9476666666666667,1.945,3.067,3.062,0.597,0.607,0.13566666666666669,0.135,1.0593333333333332,1.066,2.5988333333333333,2.5955000000000004,1.3804999999999998,1.3845,3.734833333333333,3.734,4.144166666666667,4.1425,0.32583333333333336,0.3345,9.299333333333335,9.31,46,1.9512178593105451,3.2857150394100203,1.95393728478212,3.287867608782783,2.533525726178324,2.4883145632158667
10.0,Washout,7.0,2.626656500347289,2.392338671573416,0.5487690456428291,2.5323333333333333,2.524,1.961,1.953,3.091666666666667,3.077,0.5686666666666667,0.577,0.12866666666666668,0.137,1.0303333333333333,1.046,2.6163333333333334,2.5985,1.4461666666666666,1.449,3.7518333333333334,3.7344999999999997,4.1395,4.103,0.2723333333333333,0.288,9.165666666666667,9.118,47,1.9593765969544426,3.2922249817022293,1.966604805676639,3.300186190998878,2.700105511794899,2.4723692494281138
10.0,Washout,8.0,4.209508017579956,3.738812591272488,1.9199630249645723,2.5566666666666666,2.549,1.9783333333333335,1.977,3.135,3.121,0.545,0.552,0.11166666666666668,0.112,0.9923333333333333,0.999,2.7191666666666667,2.7119999999999997,1.5405,1.561,3.9773333333333336,3.9625000000000004,4.434166666666667,4.333,0.24283333333333332,0.2895,9.9035,9.5795,48,1.9812168877412442,3.316429723886079,1.9825224268631343,3.327295088091546,4.7079376552395065,4.282065028387293
10.0,Washout,9.0,3.945945500047,3.083739469650803,2.021027999278884,2.578666666666667,2.572,1.9796666666666667,1.981,3.1756666666666664,3.163,0.5253333333333333,0.531,0.107,0.111,0.969,0.979,2.7129999999999996,2.6935000000000002,1.5416666666666667,1.5394999999999999,3.8843333333333336,3.8755,4.416333333333333,4.281499999999999,0.23550000000000001,0.2465,9.849,9.54,49,1.985133836288004,3.349122065907848,1.9835113310613528,3.357651449212749,4.516736835564541,3.7557888254765204
