fish,stage,day,mean_y,median_y,mean_μ_μ_y,median_μ_μ_y,mean_μ_μ_hdi_3,median_μ_μ_hdi_3,mean_μ_μ_hdi_97,median_μ_μ_hdi_97,mean_μ_y,median_μ_y,mean_μ_hdi_3,median_μ_hdi_3,mean_μ_hdi_97,median_μ_hdi_97,mean_ppc_y,median_ppc_y,mean_ppc_hdi_3,median_ppc_hdi_3,mean_ppc_hdi_97,median_ppc_hdi_97,plotday
7.0,Baseline,8.0,0.025550854418829205,0.040104706558202,-0.17300000000000001,-0.173,-0.641,-0.641,0.38400000000000006,0.384,-0.15633333333333335,-0.14450000000000002,-1.2363333333333333,-1.214,0.9090000000000001,0.9065000000000001,-0.15333333333333335,-0.159,-5.343,-5.3919999999999995,5.361999999999999,5.2355,8
7.0,Baseline,9.0,-0.1560178146440775,-0.2622187894942071,-0.18800000000000003,-0.188,-0.6779999999999999,-0.6779999999999999,0.3755,0.3755,-0.18866666666666668,-0.1905,-1.2908333333333333,-1.2614999999999998,0.8388333333333334,0.8235,-0.20466666666666666,-0.21450000000000002,-5.644833333333334,-5.6615,5.2515,5.289,9
7.0,Baseline,10.0,-0.7842834462658562,-0.06444481316110065,-0.19899999999999998,-0.199,-0.7265,-0.7264999999999999,0.35450000000000004,0.35450000000000004,-0.2111666666666667,-0.197,-1.2676666666666667,-1.218,0.7828333333333334,0.7929999999999999,-0.24183333333333334,-0.20450000000000002,-5.641333333333333,-5.321,5.421333333333333,5.0975,10
7.0,Baseline,11.0,-0.4560478523384049,-0.203081753342225,-0.2075,-0.2075,-0.755,-0.755,0.34400000000000003,0.344,-0.22233333333333336,-0.2075,-1.2255,-1.213,0.7918333333333334,0.783,-0.21266666666666667,-0.2025,-5.417666666666666,-5.3605,5.155166666666666,5.1325,11
7.0,Baseline,12.0,0.4163757382579469,0.0428086415340767,0.1746,-0.211,-0.7365999999999999,-0.759,1.1118,0.347,0.14140000000000003,-0.19,-1.7710000000000001,-1.249,1.9636000000000002,0.851,0.14340000000000003,-0.15,-5.6526,-5.65,6.111800000000001,6.118,12
7.0,Rotation,1.0,0.453235818666587,1.1189984895408571,0.731,0.753,-0.5763333333333333,-0.703,2.1313333333333335,2.259,0.6983333333333333,0.901,-2.1365,-2.0759999999999996,3.6214999999999997,3.84,0.703,0.9359999999999999,-5.545833333333333,-5.377000000000001,6.995166666666667,7.0625,13
7.0,Rotation,2.0,0.4681841411029914,0.612558668443035,0.6696666666666667,0.687,-0.26266666666666666,-0.323,1.7619999999999998,1.876,0.6558333333333334,0.6665,-2.087,-1.916,3.3553333333333337,3.3715,0.6455000000000001,0.6519999999999999,-5.838333333333334,-5.5285,6.879833333333333,6.601,14
7.0,Rotation,3.0,-1.5990479127325885,-1.7759154642902093,0.6216666666666667,0.635,-0.124,-0.142,1.4480000000000002,1.534,0.19399999999999998,0.10350000000000001,-2.4345000000000003,-2.338,2.4763333333333333,2.384,0.215,0.10900000000000001,-5.968166666666666,-5.9475,6.921333333333333,6.9375,15
7.0,Rotation,4.0,0.9820799461098706,1.7342329998306156,0.5843333333333333,0.595,-0.07066666666666667,-0.088,1.2366666666666666,1.276,0.7135000000000001,0.7885,-1.4286666666666665,-1.1495,2.8465000000000003,2.6950000000000003,0.7625000000000001,0.848,-5.6155,-5.2059999999999995,6.8308333333333335,6.8294999999999995,16
7.0,Rotation,5.0,2.3108512831383585,2.9549748791394226,0.5546666666666666,0.563,-0.03266666666666666,-0.036,1.1306666666666667,1.158,0.8531666666666666,0.971,-1.1275,-0.9724999999999999,3.0268333333333337,3.0484999999999998,0.8498333333333333,0.995,-5.837166666666666,-5.6815,7.251333333333334,7.197,17
7.0,Rotation,6.0,0.33766300851172065,1.0677868942561912,0.5313333333333333,0.538,-0.024666666666666667,-0.026,1.0723333333333334,1.076,0.5501666666666667,0.6265000000000001,-1.2714999999999999,-1.084,2.4341666666666666,2.455,0.544,0.6165,-5.740666666666667,-5.268000000000001,6.821666666666666,6.845000000000001,18
7.0,Rotation,7.0,2.795573905841325,3.7306604961437904,0.5126666666666667,0.518,-0.032,-0.022,1.056,1.065,0.7128333333333333,0.8545,-0.9853333333333333,-0.8645,2.532833333333333,2.7035,0.7026666666666667,0.831,-5.9606666666666674,-5.9545,6.9755,7.0024999999999995,19
7.0,Rotation,8.0,0.8046501128834901,1.2281438212930773,0.49766666666666665,0.502,-0.054333333333333324,-0.052,1.039,1.038,0.5746666666666668,0.6305000000000001,-1.0616666666666668,-0.9655,2.2260000000000004,2.2605000000000004,0.5521666666666666,0.592,-5.478000000000001,-5.184,6.492,6.29,20
7.0,Rotation,9.0,-1.3024309641237048,-0.5931821847840626,0.48533333333333334,0.489,-0.078,-0.059,1.03,1.041,0.30333333333333334,0.3285,-1.2418333333333333,-1.1225,1.8853333333333333,1.859,0.32083333333333336,0.345,-5.697666666666667,-5.506,6.201333333333333,5.92,21
