fish,stage,day,mean_y,median_y,mean_μ_μ_y,median_μ_μ_y,mean_μ_μ_hdi_3,median_μ_μ_hdi_3,mean_μ_μ_hdi_97,median_μ_μ_hdi_97,mean_μ_y,median_μ_y,mean_μ_hdi_3,median_μ_hdi_3,mean_μ_hdi_97,median_μ_hdi_97,mean_ppc_y,median_ppc_y,mean_ppc_hdi_3,median_ppc_hdi_3,mean_ppc_hdi_97,median_ppc_hdi_97,plotday
7.0,Washout,2.0,4.732749835793271,2.751849683833596,2.421666666666667,2.466,1.6863333333333335,1.712,3.155666666666667,3.197,4.083,3.5265,2.0203333333333333,1.9655,6.775166666666666,5.5065,4.095166666666667,3.5665,-2.2285,-2.0915,10.723999999999998,9.4455,29
7.0,Washout,3.0,2.538718469085626,2.3482681892792945,2.3000000000000003,2.333,1.596,1.635,3.029666666666667,3.073,3.3030000000000004,3.2945,1.8005000000000002,1.7890000000000001,5.109166666666667,5.1045,3.295,3.2895000000000003,-2.223666666666667,-2.2005,9.034999999999998,8.9525,30
7.0,Washout,4.0,2.854031871114774,2.397458308814567,2.2083333333333335,2.234,1.4843333333333335,1.518,2.9090000000000003,2.943,3.2495,3.1755,1.7493333333333334,1.7614999999999998,5.092,4.96,3.214166666666667,3.1710000000000003,-2.2228333333333334,-2.2155,9.215166666666667,9.0855,31
7.0,Washout,5.0,3.4327284528163915,2.1549773438725772,2.137,2.157,1.3963333333333334,1.417,2.8230000000000004,2.841,3.2946666666666666,3.0395000000000003,1.6441666666666668,1.626,5.405166666666666,4.672499999999999,3.3006666666666664,3.0385,-2.61,-2.2965,9.554833333333333,8.9855,32
7.0,Washout,6.0,6.451336711665886,6.966285603886016,2.081,2.097,1.3339999999999999,1.355,2.7693333333333334,2.787,3.8506666666666667,3.9724999999999997,1.6738333333333333,1.7035,6.8655,7.101,3.8528333333333333,3.9955,-3.1565,-2.9745,10.776000000000002,10.7995,33
7.0,Washout,7.0,5.27546553985533,4.347629235480506,2.036,2.049,1.2896666666666665,1.292,2.735,2.734,3.4939999999999998,3.294,1.6485,1.6484999999999999,5.9638333333333335,5.289,3.4988333333333332,3.308,-2.9501666666666666,-2.8495,9.716,9.1225,34
7.0,Washout,8.0,4.91228573490263,4.062101519066953,1.9996666666666665,2.01,1.274333333333333,1.285,2.7303333333333337,2.737,3.3668333333333336,3.2045000000000003,1.57,1.591,5.726666666666667,5.1325,3.357333333333333,3.2235,-2.896333333333333,-2.5385,9.550666666666666,9.141,35
7.0,Washout,9.0,2.9304116559423736,2.7131429985376263,1.9706666666666666,1.979,1.2453333333333332,1.253,2.7123333333333335,2.717,2.908,2.8855,1.4938333333333331,1.513,4.603,4.561999999999999,2.8706666666666667,2.8914999999999997,-2.5235,-2.526,8.446833333333332,8.5495,36
7.0,Washout,10.0,4.228585944159984,2.736537612407896,2.521,1.954,1.6039999999999999,1.23,3.5,2.703,4.1546666666666665,2.8484999999999996,2.0951666666666666,1.4865,6.417666666666666,4.487500000000001,4.1465,2.8579999999999997,-1.9985,-2.518,9.991333333333333,8.5185,37
7.0,ReRotation,1.0,8.808856446028452,8.786587543398923,3.521333333333333,3.655,2.2623333333333333,2.352,4.872,5.094,7.879666666666666,7.423,3.5226666666666664,3.321,11.828333333333333,11.3845,7.881,7.4085,-0.02966666666666662,-0.08750000000000001,14.934333333333333,14.779,38
7.0,ReRotation,2.0,6.462101801385804,5.620434483861267,3.1616666666666666,3.254,2.0003333333333333,2.083,4.296,4.428,6.1834999999999996,5.478999999999999,2.825833333333333,2.7345,9.554499999999999,8.533000000000001,6.160166666666666,5.416,-0.8618333333333333,-0.948,13.133333333333333,11.8615,39
7.0,ReRotation,3.0,5.243364777893443,4.167991570127473,2.9113333333333333,2.977,1.7953333333333334,1.835,3.981,4.032,5.176333333333333,4.5329999999999995,2.4968333333333335,2.4245,8.201166666666667,7.2044999999999995,5.166666666666667,4.527,-1.2115,-1.1284999999999998,11.856499999999999,10.7645,40
7.0,ReRotation,4.0,4.215638962330693,2.7665629870450665,2.7319999999999998,2.78,1.656,1.716,3.813,3.879,4.570833333333334,4.0385,2.190166666666667,2.117,7.357666666666667,6.49,4.543666666666667,4.017,-1.6911666666666667,-1.752,11.006333333333332,10.475999999999999,41
7.0,ReRotation,5.0,5.52621619603891,5.4585954837622905,2.6,2.636,1.5066666666666666,1.536,3.6543333333333337,3.681,4.737333333333333,4.5785,2.1591666666666667,2.1425,7.618166666666667,7.325,4.7476666666666665,4.5945,-1.5501666666666667,-1.5745,11.206666666666669,10.993,42
7.0,ReRotation,6.0,6.955879050890835,8.01358724678719,2.8729999999999998,2.528,1.8543333333333332,1.448,3.8586666666666667,3.601,5.3678333333333335,5.683,2.419166666666667,2.208,8.652333333333333,9.3865,5.366333333333333,5.6625,-1.684,-1.6440000000000001,12.2535,12.8325,43
9.0,Baseline,1.0,3.6911198018761198,3.228589796192817,3.478666666666667,3.563,2.6496666666666666,2.667,4.235333333333333,4.374,4.599166666666666,4.5535,2.951833333333333,2.947,6.6825,6.602,4.6035,4.502000000000001,-1.2091666666666667,-1.236,10.626166666666668,10.738,1
9.0,Baseline,2.0,4.318805079295758,3.9563213525827328,3.254,3.31,2.597,2.615,3.895666666666667,3.958,4.458166666666666,4.24,2.856833333333333,2.8035,6.474333333333334,6.0535,4.4425,4.218500000000001,-1.4816666666666667,-1.5615,10.522166666666667,10.399000000000001,2
9.0,Baseline,3.0,3.9145189643830656,3.7147894193515283,3.1029999999999998,3.142,2.5196666666666663,2.561,3.7066666666666666,3.771,4.097666666666666,4.0045,2.7336666666666667,2.7195,5.882833333333333,5.677,4.093333333333334,4.029,-1.732,-1.758,9.652333333333333,9.6085,3
9.0,Baseline,4.0,3.2348518423879327,3.0740600409045995,2.9966666666666666,3.025,2.4346666666666668,2.437,3.558666666666667,3.578,3.8156666666666665,3.7815,2.6163333333333334,2.591,5.341,5.2275,3.8393333333333337,3.8445,-1.6005,-1.5855000000000001,9.507166666666667,9.525500000000001,4
9.0,Baseline,5.0,5.3748308011325925,4.084059819808742,2.919,2.94,2.402,2.43,3.4806666666666666,3.52,3.983333333333333,3.8325,2.562666666666667,2.556,6.065166666666666,5.4719999999999995,3.9773333333333336,3.8680000000000003,-2.2594999999999996,-2.081,10.331333333333333,9.3775,5
9.0,Baseline,6.0,3.0485491585203257,2.596145617771684,2.861,2.877,2.332666666666667,2.346,3.3796666666666666,3.402,3.6213333333333337,3.5445,2.5028333333333332,2.4855,5.1433333333333335,4.846500000000001,3.6278333333333332,3.5614999999999997,-2.2425,-1.8985,9.5505,9.335,6
9.0,Baseline,7.0,5.415608390974627,4.320659329451431,2.8166666666666664,2.829,2.2933333333333334,2.306,3.3193333333333332,3.335,3.7564999999999995,3.681,2.482666666666667,2.4805,5.63,5.2435,3.7816666666666667,3.6864999999999997,-2.5881666666666665,-2.005,9.9975,9.253499999999999,7
9.0,Baseline,8.0,3.934320648363533,2.7810262874609935,2.7775,2.7775,2.265,2.2649999999999997,3.282,3.282,3.551833333333333,3.394,2.4271666666666665,2.4205,5.097166666666667,4.639,3.5271666666666666,3.405,-2.0693333333333332,-1.8915,9.3555,9.099499999999999,8
9.0,Baseline,9.0,4.336206001843532,4.134715372476137,2.7515,2.7515,2.256,2.2560000000000002,3.269,3.269,3.5435,3.496,2.4208333333333334,2.436,5.102666666666667,4.9455,3.5421666666666667,3.463,-2.2856666666666667,-2.2225,9.383833333333333,9.060500000000001,9
9.0,Baseline,10.0,4.8264158832796324,3.8967278696612926,2.731,2.731,2.2335,2.2335000000000003,3.2475,3.2475,3.5388333333333333,3.455,2.391,2.3840000000000003,5.1955,4.8149999999999995,3.5171666666666668,3.4485,-2.6265,-2.3685,9.566333333333334,8.964,10
9.0,Baseline,11.0,5.975173600004898,5.117039400859535,2.715,2.715,2.193,2.193,3.2095000000000002,3.2095000000000002,3.5544999999999995,3.5725,2.3786666666666667,2.3765,5.3095,5.201499999999999,3.5643333333333334,3.5515,-3.1648333333333336,-2.5585,10.589333333333334,9.694500000000001,11
9.0,Baseline,12.0,3.9003461870056544,3.8022125376492966,2.702,2.702,2.1614999999999998,2.1615,3.182,3.182,3.4003333333333337,3.3785,2.356333333333333,2.3695,4.788666666666667,4.7395,3.3781666666666665,3.3825000000000003,-2.161,-2.1165000000000003,9.122666666666666,9.072,12
9.0,Baseline,13.0,3.256499639100612,2.6414737628020486,2.6915,2.6915,2.147,2.1470000000000002,3.1735,3.1734999999999998,3.3135,3.2345,2.3621666666666665,2.3609999999999998,4.550833333333333,4.341,3.3048333333333333,3.262,-2.172,-2.248,8.943166666666666,8.861,13
9.0,Baseline,14.0,4.346113549496114,3.652880750095547,2.683,2.683,2.126,2.1260000000000003,3.157,3.157,3.3816666666666664,3.3305,2.324666666666667,2.319,4.803166666666667,4.6445,3.378833333333333,3.338,-2.6041666666666665,-2.2359999999999998,9.043833333333334,8.8535,14
9.0,Baseline,15.0,3.936081265258366,3.2421874995965627,2.6750000000000003,2.673,2.1406666666666667,2.155,3.177,3.193,3.3396666666666666,3.277,2.337833333333333,2.3369999999999997,4.679166666666666,4.4595,3.3648333333333333,3.2649999999999997,-2.136833333333333,-2.2235,8.821166666666667,8.520499999999998,15
9.0,Baseline,16.0,4.0182107871216095,2.740289836345892,2.6696666666666666,2.668,2.163,2.167,3.2016666666666667,3.206,3.3305000000000002,3.2085,2.313833333333333,2.2945,4.7155,4.237,3.3030000000000004,3.2085,-2.6970000000000005,-2.3865,9.0165,8.589,16
9.0,Baseline,17.0,6.111311187427279,5.2672086109500125,2.6646666666666667,2.663,2.143666666666667,2.132,3.1846666666666668,3.174,3.4378333333333333,3.425,2.29,2.3005,4.999666666666667,4.8825,3.4101666666666666,3.4105,-2.953,-2.5215,10.078333333333333,9.5745,17
9.0,Baseline,18.0,4.413987853501702,2.972335567633103,2.661,2.66,2.1313333333333335,2.131,3.1746666666666665,3.175,3.2803333333333335,3.2105,2.308666666666667,2.3055000000000003,4.604333333333334,4.3475,3.2575000000000003,3.216,-2.6745,-2.083,9.4535,8.723,18
9.0,Baseline,19.0,3.886993253737918,3.005538527110096,2.6573333333333333,2.656,2.115,2.107,3.161,3.154,3.279166666666667,3.2035,2.2825,2.2765,4.553833333333333,4.295,3.2765,3.237,-2.2368333333333332,-1.9445000000000001,8.936666666666666,8.661,19
9.0,Baseline,20.0,3.096797916979652,2.8929371110475053,2.654666666666667,2.654,2.119666666666667,2.126,3.1679999999999997,3.175,3.218833333333333,3.1925,2.3016666666666663,2.317,4.346,4.2669999999999995,3.2148333333333334,3.1875,-1.8211666666666666,-1.82,8.731,8.7635,20
9.0,Baseline,21.0,2.7804085535486265,2.767489746721229,2.6526666666666667,2.652,2.116,2.111,3.1650000000000005,3.16,3.18,3.1775,2.3056666666666668,2.3045,4.233333333333333,4.224,3.185,3.1845,-1.9661666666666668,-1.9554999999999998,8.638499999999999,8.6345,21
9.0,Baseline,22.0,2.9735699788325824,2.8317994410877523,2.6506666666666665,2.65,2.109666666666667,2.109,3.1586666666666665,3.158,3.1935000000000002,3.1825,2.2981666666666665,2.3135000000000003,4.287333333333334,4.261,3.1636666666666664,3.1635,-2.0788333333333333,-2.1185,8.330666666666666,8.352,22
9.0,Baseline,23.0,3.6356318572168256,3.1652926071096563,2.6486666666666667,2.648,2.1056666666666666,2.104,3.154666666666667,3.153,3.255333333333333,3.2,2.292666666666667,2.301,4.477666666666667,4.276,3.2550000000000003,3.226,-2.0864999999999996,-2.1455,8.770333333333333,8.42,23
9.0,Baseline,24.0,6.62549013091665,7.796923054693628,4.050666666666666,4.752,3.086,3.577,5.050333333333334,5.999,6.317333333333334,7.435,3.7386666666666666,4.201,9.051,10.552,6.281,7.39,0.048333333333333416,1.101,12.637333333333332,14.3,24
9.0,Rotation,1.0,6.716046633078112,6.926189661397277,4.6610000000000005,4.752,3.515333333333333,3.577,5.849333333333333,5.999,6.979666666666667,6.978,4.095166666666667,4.105,10.100666666666667,10.115,6.953166666666667,6.9785,0.794,0.8254999999999999,13.737333333333334,13.738,25
9.0,Rotation,2.0,7.430027779198756,7.726173707903879,4.405,4.479,3.36,3.392,5.4639999999999995,5.55,7.245666666666666,7.1434999999999995,4.0795,4.029999999999999,10.473,10.286000000000001,7.222333333333334,7.109999999999999,0.19766666666666668,0.14100000000000001,13.757833333333332,13.2965,26
9.0,Rotation,3.0,9.618797692042884,10.896145148449861,4.196333333333333,4.257,3.244666666666667,3.296,5.204666666666667,5.292,8.453000000000001,8.854,4.128666666666667,4.2665,12.401333333333334,13.23,8.465666666666666,8.911000000000001,0.6878333333333333,0.7395,15.957166666666666,16.4065,27
9.0,Rotation,4.0,5.577629643861832,5.4222771366654765,4.024666666666667,4.075,3.0796666666666668,3.142,4.948,5.03,5.8975,5.7715,3.516,3.511,8.661166666666666,8.439,5.8995,5.7435,0.002333333333333326,-0.0155,12.114333333333333,11.9855,28
9.0,Rotation,5.0,7.406596323194599,6.539708296057972,3.8826666666666667,3.924,2.9226666666666667,2.955,4.735333333333333,4.784,6.848333333333334,6.1815,3.627166666666666,3.5815,10.143166666666668,9.0465,6.844833333333334,6.188,-0.1751666666666667,-0.322,14.1425,12.7945,29
9.0,Rotation,6.0,7.2706540189661615,7.178909898783413,3.765333333333333,3.8,2.8526666666666665,2.858,4.626333333333333,4.638,6.516000000000001,6.368499999999999,3.4723333333333333,3.4475,9.754833333333332,9.527000000000001,6.539666666666666,6.416,-0.3585,-0.46099999999999997,13.211166666666665,12.983,30
9.0,Rotation,7.0,10.146053983150866,9.839002734023921,3.6670000000000003,3.696,2.8230000000000004,2.842,4.585,4.603,7.829666666666667,7.606,3.5686666666666667,3.6515,11.858166666666667,11.668,7.863333333333333,7.673500000000001,-0.1145,0.0014999999999999979,15.577166666666665,15.1155,31
9.0,Rotation,8.0,7.381442186401653,7.200929571871905,3.5843333333333334,3.609,2.750666666666667,2.785,4.5136666666666665,4.549,6.492166666666667,6.234,3.298666666666667,3.2985,9.806,9.391,6.4905,6.228,-0.6198333333333333,-0.745,13.406333333333334,13.0095,32
9.0,Rotation,9.0,6.412079811923314,5.514469075157038,3.514666666666667,3.535,2.656333333333333,2.682,4.414666666666666,4.443,6.0185,5.4275,3.145166666666667,3.112,9.081166666666666,8.147499999999999,6.03,5.470000000000001,-1.0908333333333333,-0.9604999999999999,12.64,11.8205,33
9.0,Rotation,10.0,5.6792393614005645,5.4024392438402575,3.456666666666667,3.474,2.5986666666666665,2.605,4.358333333333333,4.358,5.433833333333333,5.227,3.0516666666666663,3.0545,8.1475,7.784,5.4143333333333326,5.2325,-0.9911666666666666,-0.9655,11.667499999999999,11.457,34
9.0,Rotation,11.0,6.142729377752834,6.32946083599431,3.407,3.422,2.5653333333333332,2.586,4.340333333333334,4.359,5.642500000000001,5.5425,3.0410000000000004,3.107,8.549999999999999,8.374500000000001,5.626166666666666,5.5205,-0.9670000000000001,-0.9510000000000001,12.122166666666667,11.894,35
9.0,Rotation,12.0,4.332489711768951,4.195276420754638,3.364333333333333,3.377,2.5073333333333334,2.524,4.29,4.303,4.8998333333333335,4.861000000000001,2.8671666666666664,2.8659999999999997,7.3365,7.3605,4.895833333333333,4.864000000000001,-1.3811666666666669,-1.3185,11.058833333333332,11.1755,36
9.0,Rotation,13.0,4.524644063081646,4.202472002964303,3.328333333333333,3.339,2.455666666666667,2.474,4.252,4.264,4.8821666666666665,4.698499999999999,2.8526666666666665,2.7935,7.357666666666667,6.996,4.876,4.638999999999999,-1.3768333333333331,-1.325,10.743,10.556999999999999,37
9.0,Rotation,14.0,7.142533877245174,6.558604056864596,3.298,3.307,2.408,2.419,4.221,4.228,5.8981666666666674,5.505000000000001,2.9346666666666668,2.8555,9.135,8.31,5.927,5.6025,-1.0798333333333334,-1.0245,12.8495,12.0395,38
9.0,Rotation,15.0,5.582567331293974,3.0035820278331444,3.272,3.28,2.3743333333333334,2.386,4.1979999999999995,4.207,5.366,4.3875,2.7213333333333334,2.675,8.3225,6.538,5.318666666666666,4.3635,-1.5645,-1.6895,12.2705,10.690999999999999,39
9.0,Rotation,16.0,4.413996239073908,3.6224299051603626,3.1704,3.256,2.2682,2.351,4.1052,4.18,4.6756,4.417,2.6656,2.682,7.0688,6.57,4.656000000000001,4.429,-1.2494,-1.265,10.8086,10.661,40
9.0,Washout,1.0,3.7186999129521134,3.2535219763772565,2.953666666666667,3.042,2.1093333333333333,2.144,3.8716666666666666,3.993,4.2508333333333335,4.1985,2.4366666666666665,2.427,6.548666666666667,6.4094999999999995,4.230833333333333,4.1754999999999995,-1.5231666666666666,-1.4304999999999999,10.524000000000001,10.5875,41
9.0,Washout,2.0,5.493229068845079,3.702097497851212,2.7143333333333337,2.777,1.9909999999999999,2.04,3.5353333333333334,3.629,4.534833333333333,3.8465,2.2928333333333333,2.27,7.3870000000000005,5.8405000000000005,4.5535000000000005,3.873,-1.9208333333333334,-1.748,11.182833333333335,9.900500000000001,42
9.0,Washout,3.0,3.3658680815359525,3.004682724956421,2.5433333333333334,2.589,1.86,1.893,3.295,3.348,3.637833333333333,3.537,2.128833333333333,2.1595000000000004,5.549666666666667,5.339499999999999,3.644166666666667,3.584,-1.8385,-1.782,9.482,9.3265,43
9.0,Washout,4.0,3.952752350837386,3.641916841680572,2.4183333333333334,2.452,1.7530000000000001,1.794,3.145666666666667,3.189,3.6023333333333336,3.5465,2.0498333333333334,2.0465,5.606166666666667,5.2965,3.5741666666666667,3.495,-2.0135,-2.0415,9.605833333333333,9.104,44
9.0,Washout,5.0,3.566078182903229,2.4760180481476954,2.3253333333333335,2.351,1.6623333333333334,1.671,3.049666666666667,3.059,3.378833333333333,3.1775,1.9186666666666667,1.883,5.368833333333334,4.772,3.3831666666666664,3.176,-2.3578333333333332,-2.2015000000000002,9.543,8.864999999999998,45
9.0,Washout,6.0,3.66122706755611,3.0920591396248396,2.254,2.274,1.6103333333333332,1.645,3.0003333333333337,3.031,3.2848333333333333,3.1224999999999996,1.8365,1.8245,5.171333333333333,4.742,3.3058333333333336,3.136,-2.2853333333333334,-2.2264999999999997,9.389666666666667,9.068,46
9.0,Washout,7.0,3.205238573988123,3.047543084898282,2.1986666666666665,2.214,1.524,1.541,2.9250000000000003,2.939,3.1078333333333332,3.0525,1.739,1.7385000000000002,4.777333333333334,4.7204999999999995,3.1214999999999997,3.0805,-2.488,-2.449,8.7395,8.742,47
9.0,Washout,8.0,4.132329450520397,3.665333763068967,2.156,2.168,1.467666666666667,1.49,2.8836666666666666,2.897,3.1630000000000003,3.091,1.7089999999999999,1.7165,5.0445,4.814,3.157666666666666,3.093,-2.6225,-2.5715,9.024166666666668,8.7935,48
9.0,Washout,9.0,3.1736412048699605,2.7977280326502334,2.1223333333333336,2.132,1.4146666666666665,1.423,2.8550000000000004,2.857,2.9668333333333337,2.8685,1.672,1.6575,4.572,4.4015,2.985333333333333,2.9059999999999997,-2.6175,-2.621,8.455333333333334,8.48,49
9.0,Washout,10.0,4.797796230547664,3.554031161455869,2.5914,2.103,1.8259999999999998,1.398,3.3646000000000003,2.851,3.6946,3.838,2.0916,1.615,5.9201999999999995,6.353,3.6976,3.919,-2.7368,-2.548,9.9244,9.817,50
9.0,ReRotation,1.0,5.764628293785447,4.062554638825182,3.2279999999999998,3.324,2.4326666666666665,2.468,3.977,4.135,4.802166666666667,4.4165,2.8068333333333335,2.7590000000000003,7.4190000000000005,6.3385,4.799166666666667,4.420999999999999,-1.5136666666666667,-1.2955,11.2425,10.437999999999999,51
9.0,ReRotation,2.0,4.572825187057408,3.930826641630025,2.969666666666667,3.036,2.3343333333333334,2.362,3.5820000000000003,3.661,4.1085,4.0205,2.5596666666666668,2.554,6.0489999999999995,5.766,4.099833333333334,4.016,-1.7033333333333334,-1.6564999999999999,9.844166666666666,9.4905,52
9.0,ReRotation,3.0,4.848222548102098,3.255491860850947,2.7896666666666667,2.837,2.2406666666666664,2.279,3.3510000000000004,3.424,3.8586666666666667,3.6145,2.3653333333333335,2.3615000000000004,5.8919999999999995,5.1335,3.8805,3.628,-2.2005,-1.8944999999999999,10.173166666666667,9.2915,53
9.0,ReRotation,4.0,3.04184089707411,3.040066342204547,2.6603333333333334,2.695,2.1406666666666667,2.164,3.1646666666666667,3.205,3.377333333333333,3.4059999999999997,2.2725,2.308,4.7043333333333335,4.7475000000000005,3.3718333333333335,3.3975,-1.7188333333333332,-1.736,8.898,8.970500000000001,54
9.0,ReRotation,5.0,3.2653552310956973,2.5528657291062427,2.5653333333333332,2.591,2.066333333333333,2.094,3.049,3.084,3.2556666666666665,3.205,2.252333333333333,2.2489999999999997,4.635000000000001,4.443,3.2335,3.1870000000000003,-2.0575,-2.0325,8.601333333333333,8.573,55
9.0,ReRotation,6.0,2.990249606566088,2.7598429211068334,2.494666666666667,2.514,1.999666666666667,2.011,2.9653333333333336,2.979,3.105166666666667,3.09,2.1681666666666666,2.181,4.327333333333333,4.289,3.1038333333333337,3.075,-2.0925,-2.1075,8.533333333333333,8.471,56
9.0,ReRotation,7.0,2.745086893326557,2.426936622527291,2.441333333333333,2.456,1.9636666666666667,1.977,2.925666666666667,2.938,3.000833333333333,2.991,2.0429999999999997,2.0385,4.113499999999999,4.0835,2.99,2.9924999999999997,-2.329,-2.4675000000000002,8.366,8.254,57
9.0,ReRotation,8.0,4.028986623597135,3.0034442644959323,2.4006666666666665,2.412,1.9136666666666666,1.937,2.880333333333333,2.901,3.0031666666666665,2.9695,2.059833333333333,2.0725,4.2035,4.0735,2.9966666666666666,2.989,-3.0118333333333336,-2.5380000000000003,8.5975,8.1035,58
9.0,ReRotation,9.0,4.09631770356255,3.8643489992809785,2.3693333333333335,2.378,1.8663333333333334,1.867,2.841666666666667,2.839,2.9665,2.9515000000000002,2.031,2.0315,4.207666666666666,4.1445,2.9845,2.973,-2.2626666666666666,-2.222,8.991833333333334,8.99,59
9.0,ReRotation,10.0,3.253639733420817,3.0381963909538916,2.345,2.352,1.8486666666666667,1.865,2.8349999999999995,2.847,2.8706666666666667,2.8520000000000003,2.0003333333333333,1.991,3.921,3.848,2.8673333333333333,2.8855,-2.2920000000000003,-2.137,8.287666666666667,8.268,60
9.0,ReRotation,11.0,4.404786877952026,3.8255594849640566,2.3253333333333335,2.331,1.8170000000000002,1.816,2.816333333333333,2.811,2.8946666666666663,2.888,1.9566666666666668,1.951,4.120666666666667,4.0920000000000005,2.8961666666666663,2.8914999999999997,-3.002333333333334,-2.654,8.962333333333333,8.79,61
9.0,ReRotation,12.0,2.788507699890161,2.5874953207254228,2.3096666666666668,2.314,1.8043333333333333,1.819,2.8160000000000003,2.827,2.777833333333333,2.768,1.9656666666666667,1.961,3.7776666666666667,3.7489999999999997,2.763833333333333,2.7675,-2.3655,-2.3529999999999998,8.0305,8.059999999999999,62
9.0,ReRotation,13.0,2.9519023320938658,2.492350647852727,2.2976666666666667,2.301,1.769,1.775,2.794,2.794,2.766166666666667,2.7465,1.912,1.9115,3.7464999999999997,3.6775,2.768666666666667,2.755,-2.3401666666666667,-2.3195,8.104333333333335,8.0075,63
9.0,ReRotation,14.0,2.5780266285161697,2.401622875645078,2.288,2.291,1.7613333333333332,1.757,2.801666666666667,2.794,2.7265,2.7105,1.897,1.8860000000000001,3.6750000000000003,3.6414999999999997,2.7155,2.7205000000000004,-2.396166666666667,-2.4450000000000003,8.066833333333333,8.1095,64
9.0,ReRotation,15.0,2.3797019881794617,2.2707788110401586,2.7436,2.282,2.1004,1.77,3.4269999999999996,2.817,3.5446,2.695,2.2734,1.962,5.1646,3.716,3.5707999999999998,2.732,-2.0868,-2.17,9.405199999999999,8.101,65
10.0,Baseline,1.0,5.030038991074941,5.703071870361542,3.375,3.436,2.5686666666666667,2.596,4.2540000000000004,4.342,5.528833333333334,5.632,2.967166666666667,2.962,8.438,8.6165,5.542166666666667,5.717499999999999,-0.9308333333333333,-0.9175,12.038833333333335,12.14,1
10.0,Baseline,2.0,7.045808326311877,4.629712909934712,3.206,3.253,2.4676666666666667,2.514,3.9933333333333336,4.078,6.9014999999999995,5.152,2.9903333333333335,2.75,10.336166666666667,7.900500000000001,6.922999999999999,5.1685,-0.5163333333333333,-0.7075,14.118833333333333,12.034500000000001,2
10.0,Baseline,3.0,7.69417832509794,7.748689794714792,3.074666666666667,3.112,2.3593333333333333,2.375,3.7853333333333334,3.824,6.6005,6.4475,2.9713333333333334,2.9205,10.074333333333334,9.8595,6.598333333333334,6.4455,-0.5586666666666666,-0.5645,13.5105,13.418,3
10.0,Baseline,4.0,5.816362679681164,6.21625553336504,2.9706666666666663,3.0,2.308333333333333,2.328,3.671666666666667,3.708,5.654833333333333,5.6055,2.7015,2.8099999999999996,8.752833333333333,8.6625,5.670833333333333,5.5975,-1.0210000000000001,-1.1265,12.585500000000001,12.0075,4
10.0,Baseline,5.0,6.383052773747944,6.554387510153423,2.888333333333333,2.912,2.250666666666667,2.269,3.5690000000000004,3.599,5.931333333333334,5.907500000000001,2.6854999999999998,2.667,9.199333333333334,9.162,5.906,5.9145,-1.2261666666666666,-1.1524999999999999,12.960666666666667,12.843,5
10.0,Baseline,6.0,4.223462151724102,3.1669405721750663,2.8216666666666668,2.841,2.1876666666666664,2.214,3.4766666666666666,3.509,4.727,4.245,2.4665,2.4225000000000003,7.414333333333334,6.6754999999999995,4.711666666666667,4.23,-1.5658333333333332,-1.5085000000000002,11.168,10.407,6
10.0,Baseline,7.0,7.011168351111125,6.545926042887077,2.767,2.783,2.1166666666666667,2.135,3.386333333333333,3.412,5.999833333333332,5.5785,2.6799999999999997,2.6334999999999997,9.432833333333333,8.759,6.012333333333333,5.568,-1.2963333333333333,-1.2405,12.899333333333333,12.221499999999999,7
10.0,Baseline,8.0,7.397616238213428,7.329519954643363,2.722,2.735,2.0843333333333334,2.08,3.3346666666666667,3.335,6.037,5.8614999999999995,2.5703333333333336,2.59,9.497666666666667,9.1925,6.049333333333333,5.836,-1.212,-1.2245,13.199666666666666,12.9215,8
10.0,Baseline,9.0,6.819501429025537,6.388693929133703,2.685333333333334,2.696,2.0806666666666667,2.093,3.3186666666666667,3.334,5.6325,5.319,2.561666666666667,2.5335,8.849666666666666,8.3705,5.642,5.2745,-1.2425,-1.285,12.302666666666667,11.762,9
10.0,Baseline,10.0,6.987908763689006,7.395282612633787,2.655,2.664,2.0413333333333337,2.056,3.2729999999999997,3.288,5.691333333333333,5.8345,2.4779999999999998,2.4989999999999997,8.991666666666667,9.1195,5.699666666666666,5.8405000000000005,-1.3363333333333334,-1.3225,12.793833333333334,13.0205,10
10.0,Baseline,11.0,4.483662078232006,2.8912523961306364,2.6296666666666666,2.637,1.994,2.012,3.2246666666666663,3.243,4.658333333333333,3.929,2.3558333333333334,2.2560000000000002,7.432333333333333,6.34,4.690166666666666,3.9795,-1.61,-1.5385,11.258833333333333,10.3325,11
10.0,Baseline,12.0,3.7455665098844775,2.2999168133253542,2.6086666666666667,2.615,1.9656666666666667,1.958,3.1953333333333336,3.188,4.4485,3.8305,2.297,2.2314999999999996,7.012166666666666,6.133,4.423333333333333,3.8335,-1.9303333333333335,-2.028,10.998833333333332,10.134,12
10.0,Baseline,13.0,4.264851874248698,3.5750588831629617,2.590666666666667,2.596,1.9783333333333335,1.981,3.2070000000000003,3.21,4.432833333333334,4.1129999999999995,2.2775,2.2729999999999997,7.121166666666667,6.6635,4.434,4.125,-1.7986666666666666,-1.6644999999999999,10.778833333333333,10.712499999999999,13
10.0,Baseline,14.0,7.657652631695892,7.341831381340491,2.5756666666666668,2.58,1.96,1.973,3.188,3.201,6.008333333333333,5.6935,2.393666666666667,2.409,9.502166666666666,8.9275,6.0005,5.6865000000000006,-1.8096666666666668,-1.7335,13.0635,12.3275,14
